Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	comparison
NM_004867	106.13135980239734	-0.18723474332724305	0.511769736714874	-0.36585739619761554	0.714471488482609	0.9994446795893159	2_vs_3
NR_110646	0.6527043137350724	-0.6646303718876237	5.677285615505949	-0.1170683345703743	0.906805902508855	0.9994446795893159	2_vs_3
NM_001012980	0.6785947806381706	-0.6266350034916861	4.6245965232432225	-0.13550047022312509	0.8922161925019967	0.9994446795893159	2_vs_3
NM_021998	242.40958348974038	0.44273068713787256	0.4164337142732753	1.0631480400439925	0.28771482152335137	0.9994446795893159	2_vs_3
NM_004538	8.423372125993437	0.4346986327513242	1.274307439990741	0.34112539808641673	0.7330091818266649	0.9994446795893159	2_vs_3
NM_013347	7.589111688953884	0.37351621102647564	1.3256033905959488	0.2817707118707313	0.778119329886774	0.9994446795893159	2_vs_3
NR_125391	3.264389833201484	1.22623372116257	2.810116997746998	0.436363938635188	0.6625726985611552	0.9994446795893159	2_vs_3
NM_001306206	1.643957555003693	3.883981767207248	3.7049740702531833	1.0483155060088807	0.2944932678682547	0.9994446795893159	2_vs_3
NR_103709	0.24325007740297233	1.5377046531701197	5.271754471772187	0.29168745650121203	0.7705256006370385	0.9994446795893159	2_vs_3
NM_001167972	0.17648553218378946	0.9768490191733945	5.327361795793595	0.18336449759141568	0.8545120303698617	0.9994446795893159	2_vs_3
NM_024917	15.906703974266243	-0.39610749700196657	1.0191691576204862	-0.3886572646358156	0.6975296995206113	0.9994446795893159	2_vs_3
NM_006733	877.5131518595473	-0.25787345518864274	0.317887512612058	-0.8112097674731409	0.4172452173785193	0.9994446795893159	2_vs_3
NM_001939	0.13054086274701449	-0.6646303718876236	5.67729520946088	-0.11706813673878648	0.9068060592776792	0.9994446795893159	2_vs_3
NM_001287344	2.7939028995070436	0.3577106276932314	3.3114426746001104	0.10802259403038844	0.9139777696344008	0.9994446795893159	2_vs_3
NM_001287345	0.5876881087895262	-0.522964616599127	4.84381440607254	-0.10796545299991311	0.9140230964912628	0.9994446795893159	2_vs_3
NM_000169	1038.3697566911137	-0.21105975690076312	0.31248920066513936	-0.675414562972155	0.4994124156948241	0.9994446795893159	2_vs_3
NM_004085	488.2566865094973	0.06266745584828971	0.35578104432559315	0.17614051352027502	0.8601835532809358	0.9994446795893159	2_vs_3
NM_021029	23.43107929219008	-0.09051575806678419	0.8762347180143268	-0.10330081222061806	0.9177242310104885	0.9994446795893159	2_vs_3
NM_001145951	26.722851302899418	-0.11231867055199868	0.8242370657762692	-0.13626986120336215	0.8916079488767346	0.9994446795893159	2_vs_3
NM_001199972	205.47299791250384	0.6150135334966789	0.44924316921291574	1.368999187175615	0.17099952898846849	0.9994446795893159	2_vs_3
NM_001256155	150.38784017878132	-0.03520731860358432	0.6049937311254876	-0.058194518045810356	0.9535936872897127	0.9994446795893159	2_vs_3
NM_016608	99.54124726671405	0.5993333919770916	0.9356102107333321	0.6405802171689999	0.5217954560220064	0.9994446795893159	2_vs_3
NR_045863	0.508419726992786	-0.6646303718876237	5.677287094808882	-0.11706830406645088	0.9068059266812544	0.9994446795893159	2_vs_3
NM_177948	7.689251999040592	-0.021147814217782366	1.3836997885525129	-0.015283527823549845	0.9878059838425323	0.9994446795893159	2_vs_3
NM_177949	0.2981105708852756	1.798442647170835	5.252230944564688	0.34241499777003664	0.7320386033334587	0.9994446795893159	2_vs_3
NM_014782	0.42865143363229014	1.7984418457131148	5.252227162389285	0.34241509175223633	0.7320385326161745	0.9994446795893159	2_vs_3
NM_001011657	0.13054086274701449	-0.6646303718876236	5.67729520946088	-0.11706813673878648	0.9068060592776792	0.9994446795893159	2_vs_3
NM_001282400	0.6159447350052925	-3.1596848367011825	5.247914814577865	-0.6020838653714586	0.5471183139365163	0.9994446795893159	2_vs_3
NM_080390	18.713715489067962	1.380383106135631	1.2439490859976643	1.1096781384975614	0.26713774663695955	0.9994446795893159	2_vs_3
NM_001012978	4.244709863867203	2.2548908422217826	1.9481152905868666	1.1574729961400285	0.24707916579636968	0.9994446795893159	2_vs_3
NM_001006938	2.731366469396926	0.7075090729767742	2.6744391156440748	0.26454484188412253	0.7913601162727011	0.9994446795893159	2_vs_3
NM_021992	2.0029433850156964	0.8734797620621267	3.1049247735561547	0.28132074873482577	0.7784643974729004	0.9994446795893159	2_vs_3
NM_001184727	0.12162503870148617	0.7046986255717126	5.362826423907578	0.131404332318151	0.8954554616876652	0.9994446795893159	2_vs_3
NR_038988	60.98370864576112	-0.5855739258357199	0.5556623410775373	-1.05383050559118	0.2919605243106418	0.9994446795893159	2_vs_3
NM_001031834	2.6622190319164805	-1.0825983996393702	2.302677270050835	-0.4701476901343931	0.6382495039150364	0.9994446795893159	2_vs_3
NM_018476	2.608924743198313	3.9793994345776835	4.129318850702427	0.9636939113822026	0.3351994078006949	0.9994446795893159	2_vs_3
NM_153333	0.49745994089936535	1.5376860078208459	5.271749433313583	0.29168419843777094	0.770528091928708	0.9994446795893159	2_vs_3
NM_001080425	4.121192697782583	-0.3256692615967585	2.417636980417791	-0.13470560892085617	0.8928446383368752	0.9994446795893159	2_vs_3
NM_001012979	0.13054086274701449	-0.6646303718876236	5.67729520946088	-0.11706813673878648	0.9068060592776792	0.9994446795893159	2_vs_3
NM_152278	1.63089224384718	2.008467087408442	4.1795466273200645	0.48054663974314266	0.6308387476216755	0.9994446795893159	2_vs_3
NM_014380	0.8573028672645803	2.800263397120415	4.953789541070349	0.5652770215416482	0.5718853555537331	0.9994446795893159	2_vs_3
NM_080879	17.927031897154542	0.20294587379736628	0.9567870074449693	0.21211186211581048	0.8320197656287973	0.9994446795893159	2_vs_3
NM_001305840	13.714853021429485	0.31382973654436264	1.1051986570178038	0.28395776139574797	0.7764427502921805	0.9994446795893159	2_vs_3
NM_001006640	0.8634613288987775	0.5681595777745108	4.077789374693401	0.13933029040207093	0.8891891550403407	0.9994446795893159	2_vs_3
